event_starttime,event_peaktime,event_endtime,fl_goescls,ar_noaanum,cls,clx,date
2023-06-13 12:41:00,2023-06-13 12:45:00,2023-06-13 12:50:00,C2.1,0,C,C,2023-06-13
2023-06-13 14:23:00,2023-06-13 14:34:00,2023-06-13 14:39:00,C2.0,0,C,C,2023-06-13
2023-06-13 15:03:00,2023-06-13 15:14:00,2023-06-13 15:32:00,C1.8,0,C,C,2023-06-13
2023-06-13 17:30:00,2023-06-13 17:38:00,2023-06-13 17:44:00,C6.3,0,C,C,2023-06-13
2023-06-14 08:54:00,2023-06-14 09:05:00,2023-06-14 09:16:00,C1.8,0,C,C,2023-06-14
2023-06-14 09:28:00,2023-06-14 09:31:00,2023-06-14 09:35:00,C2.0,0,C,C,2023-06-14
2023-06-14 10:02:00,2023-06-14 10:09:00,2023-06-14 10:21:00,C1.6,0,C,C,2023-06-14
2023-06-14 15:04:00,2023-06-14 15:16:00,2023-06-14 15:20:00,C3.7,0,C,C,2023-06-14
2023-06-15 01:23:00,2023-06-15 01:31:00,2023-06-15 01:38:00,C2.4,0,C,C,2023-06-15
2023-06-15 03:13:00,2023-06-15 03:17:00,2023-06-15 03:26:00,C6.0,0,C,C,2023-06-15
2023-06-15 12:33:00,2023-06-15 12:55:00,2023-06-15 13:50:00,C9.7,0,C,C,2023-06-15
2023-06-15 17:12:00,2023-06-15 17:17:00,2023-06-15 17:30:00,C2.8,13338,C,C,2023-06-15
2023-06-16 02:33:00,2023-06-16 02:43:00,2023-06-16 02:46:00,C2.8,0,C,C,2023-06-16
2023-06-16 02:46:00,2023-06-16 02:54:00,2023-06-16 03:01:00,C3.5,0,C,C,2023-06-16
2023-06-16 03:47:00,2023-06-16 03:54:00,2023-06-16 03:58:00,C2.5,0,C,C,2023-06-16
2023-06-16 05:21:00,2023-06-16 05:30:00,2023-06-16 05:41:00,M1.0,0,M,M,2023-06-16
2023-06-16 06:09:00,2023-06-16 06:19:00,2023-06-16 06:32:00,C3.2,0,C,C,2023-06-16
2023-06-16 08:49:00,2023-06-16 09:04:00,2023-06-16 09:11:00,C3.5,0,C,C,2023-06-16
2023-06-16 10:20:00,2023-06-16 10:38:00,2023-06-16 10:59:00,M1.0,0,M,M,2023-06-16
2023-06-16 13:16:00,2023-06-16 13:24:00,2023-06-16 13:30:00,C2.7,13331,C,C,2023-06-16
2023-06-16 16:12:00,2023-06-16 16:16:00,2023-06-16 16:22:00,C1.8,0,C,C,2023-06-16
2023-06-16 19:52:00,2023-06-16 19:59:00,2023-06-16 20:07:00,M1.0,0,M,M,2023-06-16
2023-06-17 08:09:00,2023-06-17 08:20:00,2023-06-17 08:39:00,C1.8,0,C,C,2023-06-17
2023-06-17 16:07:00,2023-06-17 16:14:00,2023-06-17 16:21:00,C2.2,0,C,C,2023-06-17
2023-06-17 16:53:00,2023-06-17 16:57:00,2023-06-17 17:05:00,C4.4,0,C,C,2023-06-17
2023-06-18 00:03:00,2023-06-18 00:12:00,2023-06-18 00:18:00,C2.0,0,C,C,2023-06-18
2023-06-18 00:25:00,2023-06-18 00:31:00,2023-06-18 00:40:00,M1.3,0,M,M,2023-06-18
2023-06-18 02:04:00,2023-06-18 02:08:00,2023-06-18 02:13:00,C1.7,0,C,C,2023-06-18
2023-06-18 04:50:00,2023-06-18 05:05:00,2023-06-18 05:15:00,C2.5,0,C,C,2023-06-18
2023-06-18 05:31:00,2023-06-18 05:35:00,2023-06-18 05:44:00,C2.1,13335,C,C,2023-06-18
2023-06-18 13:25:00,2023-06-18 13:53:00,2023-06-18 14:14:00,M2.5,13336,M,M,2023-06-18
2023-06-18 22:25:00,2023-06-18 22:39:00,2023-06-18 22:43:00,C2.7,0,C,C,2023-06-18
2023-06-18 22:43:00,2023-06-18 22:47:00,2023-06-18 22:51:00,C3.0,0,C,C,2023-06-18
2023-06-19 01:46:00,2023-06-19 02:08:00,2023-06-19 02:38:00,C6.0,0,C,C,2023-06-19
2023-06-19 03:37:00,2023-06-19 03:50:00,2023-06-19 03:58:00,M1.4,0,M,M,2023-06-19
2023-06-19 04:08:00,2023-06-19 04:14:00,2023-06-19 04:26:00,C2.8,0,C,C,2023-06-19
2023-06-19 07:05:00,2023-06-19 07:14:00,2023-06-19 07:30:00,C1.9,0,C,C,2023-06-19
2023-06-19 11:35:00,2023-06-19 11:46:00,2023-06-19 12:02:00,C2.3,0,C,C,2023-06-19
2023-06-19 12:06:00,2023-06-19 12:14:00,2023-06-19 12:18:00,M1.1,13341,M,M,2023-06-19
2023-06-19 16:15:00,2023-06-19 16:23:00,2023-06-19 16:31:00,C3.2,13335,C,C,2023-06-19
2023-06-19 16:52:00,2023-06-19 16:59:00,2023-06-19 17:03:00,C2.4,13342,C,C,2023-06-19
2023-06-19 17:09:00,2023-06-19 17:13:00,2023-06-19 17:25:00,C2.3,13335,C,C,2023-06-19
2023-06-19 18:39:00,2023-06-19 18:46:00,2023-06-19 18:51:00,C2.1,0,C,C,2023-06-19
2023-06-20 00:17:00,2023-06-20 00:32:00,2023-06-20 00:48:00,C4.4,0,C,C,2023-06-20
2023-06-20 03:25:00,2023-06-20 03:32:00,2023-06-20 03:50:00,C4.7,0,C,C,2023-06-20
2023-06-20 04:47:00,2023-06-20 04:54:00,2023-06-20 05:05:00,C5.9,0,C,C,2023-06-20
2023-06-20 10:47:00,2023-06-20 11:06:00,2023-06-20 11:09:00,C8.6,0,C,C,2023-06-20
2023-06-20 11:09:00,2023-06-20 11:13:00,2023-06-20 11:17:00,M1.0,13342,M,M,2023-06-20
2023-06-20 11:17:00,2023-06-20 11:25:00,2023-06-20 11:35:00,M1.8,13342,M,M,2023-06-20
2023-06-20 12:11:00,2023-06-20 12:20:00,2023-06-20 12:28:00,C7.8,0,C,C,2023-06-20
2023-06-20 13:00:00,2023-06-20 13:09:00,2023-06-20 13:13:00,C5.7,0,C,C,2023-06-20
2023-06-20 13:42:00,2023-06-20 13:46:00,2023-06-20 13:49:00,C3.2,0,C,C,2023-06-20
2023-06-20 14:00:00,2023-06-20 14:07:00,2023-06-20 14:12:00,C7.8,0,C,C,2023-06-20
2023-06-20 14:36:00,2023-06-20 14:41:00,2023-06-20 14:47:00,C4.9,0,C,C,2023-06-20
2023-06-20 15:23:00,2023-06-20 15:34:00,2023-06-20 15:37:00,C6.9,0,C,C,2023-06-20
2023-06-20 15:37:00,2023-06-20 15:42:00,2023-06-20 15:44:00,C7.1,13341,C,C,2023-06-20
2023-06-20 16:27:00,2023-06-20 16:33:00,2023-06-20 16:42:00,M1.1,0,M,M,2023-06-20
2023-06-20 16:42:00,2023-06-20 17:09:00,2023-06-20 17:26:00,X1.1,0,X,X,2023-06-20
2023-06-21 00:40:00,2023-06-21 00:47:00,2023-06-21 00:54:00,C2.5,0,C,C,2023-06-21
2023-06-21 03:00:00,2023-06-21 03:15:00,2023-06-21 03:28:00,C3.5,0,C,C,2023-06-21
2023-06-21 10:40:00,2023-06-21 10:49:00,2023-06-21 10:56:00,C5.1,0,C,C,2023-06-21
2023-06-21 12:31:00,2023-06-21 12:44:00,2023-06-21 12:54:00,M1.1,0,M,M,2023-06-21
2023-06-21 15:31:00,2023-06-21 15:38:00,2023-06-21 15:43:00,M1.0,0,M,M,2023-06-21
2023-06-21 16:48:00,2023-06-21 16:56:00,2023-06-21 17:04:00,C2.3,0,C,C,2023-06-21
2023-06-22 01:02:00,2023-06-22 01:10:00,2023-06-22 01:15:00,C6.2,0,C,C,2023-06-22
2023-06-22 08:17:00,2023-06-22 08:24:00,2023-06-22 08:30:00,C4.1,13337,C,C,2023-06-22
2023-06-22 10:43:00,2023-06-22 10:50:00,2023-06-22 10:56:00,C2.1,0,C,C,2023-06-22
2023-06-22 10:57:00,2023-06-22 11:21:00,2023-06-22 11:36:00,M1.1,0,M,M,2023-06-22
2023-06-22 13:19:00,2023-06-22 13:30:00,2023-06-22 13:41:00,C2.9,13341,C,C,2023-06-22
2023-06-22 13:40:00,2023-06-22 13:46:00,2023-06-22 13:52:00,C3.3,13341,C,C,2023-06-22
2023-06-23 03:20:00,2023-06-23 03:32:00,2023-06-23 03:44:00,C4.6,0,C,C,2023-06-23
2023-06-23 09:58:00,2023-06-23 10:04:00,2023-06-23 10:11:00,C2.9,0,C,C,2023-06-23
2023-06-23 14:06:00,2023-06-23 14:13:00,2023-06-23 14:18:00,C1.8,0,C,C,2023-06-23
2023-06-23 16:35:00,2023-06-23 16:46:00,2023-06-23 16:56:00,C2.0,0,C,C,2023-06-23
2023-06-23 16:56:00,2023-06-23 17:00:00,2023-06-23 17:04:00,C1.9,0,C,C,2023-06-23
2023-06-23 18:37:00,2023-06-23 18:44:00,2023-06-23 18:49:00,C2.0,0,C,C,2023-06-23
2023-06-23 20:53:00,2023-06-23 21:02:00,2023-06-23 21:08:00,C2.7,0,C,C,2023-06-23
2023-06-24 00:12:00,2023-06-24 00:24:00,2023-06-24 00:36:00,C2.7,0,C,C,2023-06-24
2023-06-24 03:05:00,2023-06-24 03:12:00,2023-06-24 03:21:00,C1.5,0,C,C,2023-06-24
2023-06-24 04:31:00,2023-06-24 04:42:00,2023-06-24 05:14:00,C1.8,0,C,C,2023-06-24
2023-06-24 06:37:00,2023-06-24 06:46:00,2023-06-24 06:56:00,C1.6,0,C,C,2023-06-24
2023-06-24 07:13:00,2023-06-24 07:21:00,2023-06-24 07:33:00,C2.4,0,C,C,2023-06-24
2023-06-24 08:24:00,2023-06-24 08:32:00,2023-06-24 08:39:00,C1.7,0,C,C,2023-06-24
2023-06-24 09:11:00,2023-06-24 09:19:00,2023-06-24 09:24:00,C4.1,0,C,C,2023-06-24
2023-06-24 12:11:00,2023-06-24 12:17:00,2023-06-24 12:24:00,M1.1,0,M,M,2023-06-24
2023-06-24 16:00:00,2023-06-24 16:10:00,2023-06-24 16:20:00,C2.7,0,C,C,2023-06-24
2023-06-24 17:42:00,2023-06-24 17:51:00,2023-06-24 18:03:00,C3.0,0,C,C,2023-06-24
2023-06-24 20:13:00,2023-06-24 20:21:00,2023-06-24 20:35:00,C1.7,0,C,C,2023-06-24
2023-06-24 20:35:00,2023-06-24 20:39:00,2023-06-24 20:43:00,C1.5,0,C,C,2023-06-24
2023-06-24 21:05:00,2023-06-24 21:17:00,2023-06-24 21:27:00,C4.9,0,C,C,2023-06-24
2023-06-25 01:37:00,2023-06-25 01:44:00,2023-06-25 01:49:00,C1.6,0,C,C,2023-06-25
2023-06-25 02:15:00,2023-06-25 02:19:00,2023-06-25 02:25:00,C2.3,0,C,C,2023-06-25
2023-06-25 04:12:00,2023-06-25 04:22:00,2023-06-25 04:30:00,C2.7,0,C,C,2023-06-25
2023-06-25 06:54:00,2023-06-25 07:08:00,2023-06-25 07:14:00,C6.0,13335,C,C,2023-06-25
2023-06-25 10:02:00,2023-06-25 10:07:00,2023-06-25 10:11:00,C1.6,0,C,C,2023-06-25
2023-06-25 10:51:00,2023-06-25 11:08:00,2023-06-25 11:31:00,C1.9,0,C,C,2023-06-25
2023-06-25 12:03:00,2023-06-25 12:18:00,2023-06-25 12:30:00,C8.5,0,C,C,2023-06-25
2023-06-25 17:16:00,2023-06-25 17:23:00,2023-06-25 17:28:00,C1.7,0,C,C,2023-06-25
2023-06-25 17:28:00,2023-06-25 17:39:00,2023-06-25 17:46:00,C2.1,0,C,C,2023-06-25
2023-06-25 17:46:00,2023-06-25 17:49:00,2023-06-25 17:53:00,C2.2,0,C,C,2023-06-25
2023-06-25 19:47:00,2023-06-25 20:02:00,2023-06-25 20:13:00,C1.9,13340,C,C,2023-06-25
2023-06-25 20:19:00,2023-06-25 20:28:00,2023-06-25 20:34:00,C4.5,13337,C,C,2023-06-25
2023-06-25 21:56:00,2023-06-25 22:02:00,2023-06-25 22:08:00,C6.8,0,C,C,2023-06-25
2023-06-26 00:47:00,2023-06-26 00:56:00,2023-06-26 01:05:00,C2.1,0,C,C,2023-06-26
2023-06-26 01:31:00,2023-06-26 01:36:00,2023-06-26 01:42:00,C2.2,0,C,C,2023-06-26
2023-06-26 02:19:00,2023-06-26 02:30:00,2023-06-26 02:47:00,C2.1,0,C,C,2023-06-26
2023-06-26 03:49:00,2023-06-26 04:02:00,2023-06-26 04:26:00,C7.0,0,C,C,2023-06-26
2023-06-26 05:09:00,2023-06-26 05:13:00,2023-06-26 05:18:00,C1.7,0,C,C,2023-06-26
2023-06-26 06:22:00,2023-06-26 06:32:00,2023-06-26 06:40:00,C3.0,0,C,C,2023-06-26
2023-06-26 08:23:00,2023-06-26 08:30:00,2023-06-26 08:37:00,C1.2,0,C,C,2023-06-26
2023-06-26 11:43:00,2023-06-26 11:52:00,2023-06-26 12:11:00,C2.9,0,C,C,2023-06-26
2023-06-26 12:13:00,2023-06-26 12:25:00,2023-06-26 12:31:00,C7.4,0,C,C,2023-06-26
2023-06-26 16:08:00,2023-06-26 16:22:00,2023-06-26 16:34:00,M1.6,0,M,M,2023-06-26
2023-06-26 19:46:00,2023-06-26 19:56:00,2023-06-26 20:00:00,C3.4,0,C,C,2023-06-26
2023-06-26 22:16:00,2023-06-26 22:21:00,2023-06-26 22:26:00,C2.3,13340,C,C,2023-06-26
2023-06-27 01:22:00,2023-06-27 01:30:00,2023-06-27 01:38:00,C2.9,0,C,C,2023-06-27
2023-06-27 03:24:00,2023-06-27 03:30:00,2023-06-27 03:50:00,C1.4,0,C,C,2023-06-27
2023-06-27 05:57:00,2023-06-27 06:08:00,2023-06-27 06:13:00,C2.9,13354,C,C,2023-06-27
2023-06-27 07:05:00,2023-06-27 07:15:00,2023-06-27 07:22:00,C5.3,13337,C,C,2023-06-27
2023-06-27 09:11:00,2023-06-27 09:19:00,2023-06-27 09:24:00,C1.8,13340,C,C,2023-06-27
2023-06-27 14:57:00,2023-06-27 15:14:00,2023-06-27 15:19:00,M1.2,0,M,M,2023-06-27
2023-06-27 15:57:00,2023-06-27 16:03:00,2023-06-27 16:07:00,C2.0,0,C,C,2023-06-27
2023-06-27 16:30:00,2023-06-27 16:51:00,2023-06-27 17:04:00,C5.6,13341,C,C,2023-06-27
2023-06-27 17:43:00,2023-06-27 17:46:00,2023-06-27 17:50:00,C2.3,0,C,C,2023-06-27
2023-06-27 17:52:00,2023-06-27 18:01:00,2023-06-27 18:09:00,C2.6,13354,C,C,2023-06-27
2023-06-27 18:56:00,2023-06-27 18:59:00,2023-06-27 19:03:00,C1.7,13340,C,C,2023-06-27
2023-06-27 19:28:00,2023-06-27 19:33:00,2023-06-27 19:37:00,C1.8,13354,C,C,2023-06-27
2023-06-27 20:10:00,2023-06-27 20:18:00,2023-06-27 20:22:00,C2.0,0,C,C,2023-06-27
2023-06-28 00:29:00,2023-06-28 00:32:00,2023-06-28 00:39:00,C1.4,0,C,C,2023-06-28
2023-06-28 02:14:00,2023-06-28 02:23:00,2023-06-28 02:33:00,C3.3,0,C,C,2023-06-28
2023-06-28 03:28:00,2023-06-28 03:35:00,2023-06-28 03:44:00,C1.3,0,C,C,2023-06-28
2023-06-28 04:02:00,2023-06-28 04:09:00,2023-06-28 04:15:00,C1.6,0,C,C,2023-06-28
2023-06-28 08:26:00,2023-06-28 08:44:00,2023-06-28 08:59:00,M1.9,13340,M,M,2023-06-28
2023-06-28 16:41:00,2023-06-28 16:44:00,2023-06-28 16:48:00,C1.8,0,C,C,2023-06-28
2023-06-28 18:33:00,2023-06-28 18:39:00,2023-06-28 18:43:00,C5.4,0,C,C,2023-06-28
2023-06-28 18:54:00,2023-06-28 18:58:00,2023-06-28 19:03:00,C5.0,0,C,C,2023-06-28
2023-06-28 19:44:00,2023-06-28 19:51:00,2023-06-28 20:02:00,C1.5,0,C,C,2023-06-28
2023-06-29 02:50:00,2023-06-29 03:00:00,2023-06-29 03:19:00,C1.7,0,C,C,2023-06-29
2023-06-29 03:50:00,2023-06-29 04:03:00,2023-06-29 04:10:00,C2.8,0,C,C,2023-06-29
2023-06-29 04:10:00,2023-06-29 04:20:00,2023-06-29 04:26:00,C3.3,0,C,C,2023-06-29
2023-06-29 08:03:00,2023-06-29 08:09:00,2023-06-29 08:14:00,C2.7,0,C,C,2023-06-29
2023-06-29 10:55:00,2023-06-29 11:15:00,2023-06-29 11:40:00,C3.4,0,C,C,2023-06-29
2023-06-29 12:27:00,2023-06-29 12:38:00,2023-06-29 13:00:00,C3.1,0,C,C,2023-06-29
2023-06-29 14:00:00,2023-06-29 14:15:00,2023-06-29 14:23:00,M3.8,0,M,M,2023-06-29
2023-06-29 20:02:00,2023-06-29 20:13:00,2023-06-29 20:30:00,C3.0,0,C,C,2023-06-29
2023-06-30 06:09:00,2023-06-30 06:16:00,2023-06-30 06:22:00,C1.8,0,C,C,2023-06-30
2023-06-30 07:07:00,2023-06-30 07:31:00,2023-06-30 07:55:00,C3.1,0,C,C,2023-06-30
2023-06-30 09:51:00,2023-06-30 10:03:00,2023-06-30 10:21:00,C5.7,0,C,C,2023-06-30
2023-06-30 11:16:00,2023-06-30 11:21:00,2023-06-30 11:29:00,C1.9,0,C,C,2023-06-30
2023-06-30 12:39:00,2023-06-30 12:47:00,2023-06-30 12:51:00,C2.9,0,C,C,2023-06-30
2023-06-30 13:44:00,2023-06-30 13:54:00,2023-06-30 13:59:00,C4.2,0,C,C,2023-06-30
2023-06-30 18:53:00,2023-06-30 18:57:00,2023-06-30 19:01:00,C3.7,0,C,C,2023-06-30
2023-06-30 19:03:00,2023-06-30 19:07:00,2023-06-30 19:11:00,C2.8,0,C,C,2023-06-30
2023-07-01 07:00:00,2023-07-01 07:06:00,2023-07-01 07:10:00,C2.5,0,C,C,2023-07-01
2023-07-01 07:18:00,2023-07-01 07:25:00,2023-07-01 07:29:00,C2.4,0,C,C,2023-07-01
2023-07-01 09:12:00,2023-07-01 09:19:00,2023-07-01 09:26:00,C2.1,0,C,C,2023-07-01
2023-07-01 11:34:00,2023-07-01 11:39:00,2023-07-01 11:44:00,C3.5,0,C,C,2023-07-01
2023-07-01 12:47:00,2023-07-01 12:56:00,2023-07-01 13:00:00,C4.1,0,C,C,2023-07-01
2023-07-01 13:56:00,2023-07-01 14:20:00,2023-07-01 14:52:00,C3.7,0,C,C,2023-07-01
2023-07-01 15:53:00,2023-07-01 15:59:00,2023-07-01 16:03:00,C3.0,0,C,C,2023-07-01
2023-07-01 19:05:00,2023-07-01 19:16:00,2023-07-01 19:25:00,C4.0,0,C,C,2023-07-01
2023-07-01 19:57:00,2023-07-01 20:06:00,2023-07-01 20:20:00,C2.6,13354,C,C,2023-07-01
2023-07-01 22:07:00,2023-07-01 22:23:00,2023-07-01 22:31:00,M1.1,0,M,M,2023-07-01
2023-07-02 02:29:00,2023-07-02 02:35:00,2023-07-02 02:40:00,M2.0,0,M,M,2023-07-02
2023-07-02 02:46:00,2023-07-02 02:56:00,2023-07-02 03:02:00,C4.1,0,C,C,2023-07-02
2023-07-02 03:27:00,2023-07-02 03:34:00,2023-07-02 03:38:00,C2.9,0,C,C,2023-07-02
2023-07-02 08:17:00,2023-07-02 08:24:00,2023-07-02 08:34:00,C6.5,0,C,C,2023-07-02
2023-07-02 08:45:00,2023-07-02 08:53:00,2023-07-02 08:58:00,C8.8,0,C,C,2023-07-02
2023-07-02 11:06:00,2023-07-02 11:09:00,2023-07-02 11:24:00,C2.4,0,C,C,2023-07-02
2023-07-02 17:25:00,2023-07-02 17:35:00,2023-07-02 17:48:00,C2.6,0,C,C,2023-07-02
2023-07-02 21:19:00,2023-07-02 21:26:00,2023-07-02 21:31:00,C7.3,0,C,C,2023-07-02
2023-07-03 02:56:00,2023-07-03 03:03:00,2023-07-03 03:07:00,C3.1,0,C,C,2023-07-03
2023-07-03 04:15:00,2023-07-03 04:22:00,2023-07-03 04:29:00,C2.8,0,C,C,2023-07-03
2023-07-03 05:23:00,2023-07-03 05:31:00,2023-07-03 05:37:00,C2.5,0,C,C,2023-07-03
2023-07-03 06:19:00,2023-07-03 06:25:00,2023-07-03 06:32:00,C3.0,0,C,C,2023-07-03
2023-07-03 06:43:00,2023-07-03 06:53:00,2023-07-03 06:59:00,M1.3,0,M,M,2023-07-03
2023-07-03 07:46:00,2023-07-03 07:49:00,2023-07-03 07:53:00,C3.2,0,C,C,2023-07-03
2023-07-03 11:51:00,2023-07-03 12:09:00,2023-07-03 12:22:00,C3.7,0,C,C,2023-07-03
2023-07-03 12:27:00,2023-07-03 12:36:00,2023-07-03 12:48:00,C4.6,0,C,C,2023-07-03
2023-07-03 14:40:00,2023-07-03 14:48:00,2023-07-03 14:54:00,C3.5,13360,C,C,2023-07-03
2023-07-03 15:16:00,2023-07-03 15:21:00,2023-07-03 15:25:00,C5.0,13360,C,C,2023-07-03
2023-07-03 18:07:00,2023-07-03 18:20:00,2023-07-03 18:28:00,C5.0,0,C,C,2023-07-03
2023-07-03 20:43:00,2023-07-03 20:55:00,2023-07-03 21:02:00,C3.9,0,C,C,2023-07-03
2023-07-03 21:02:00,2023-07-03 21:12:00,2023-07-03 21:22:00,C8.9,13360,C,C,2023-07-03
2023-07-03 23:09:00,2023-07-03 23:11:00,2023-07-03 23:15:00,C2.9,0,C,C,2023-07-03
2023-07-04 00:23:00,2023-07-04 00:28:00,2023-07-04 00:32:00,C4.2,0,C,C,2023-07-04
2023-07-04 01:56:00,2023-07-04 02:01:00,2023-07-04 02:08:00,C2.7,0,C,C,2023-07-04
2023-07-04 02:22:00,2023-07-04 02:27:00,2023-07-04 02:31:00,C2.9,0,C,C,2023-07-04
2023-07-04 06:36:00,2023-07-04 06:41:00,2023-07-04 06:45:00,C7.2,0,C,C,2023-07-04
2023-07-04 08:08:00,2023-07-04 08:15:00,2023-07-04 08:23:00,C3.0,0,C,C,2023-07-04
2023-07-04 12:20:00,2023-07-04 12:35:00,2023-07-04 12:55:00,M1.4,0,M,M,2023-07-04
2023-07-04 19:08:00,2023-07-04 19:28:00,2023-07-04 19:45:00,C8.0,0,C,C,2023-07-04
2023-07-04 21:21:00,2023-07-04 21:33:00,2023-07-04 21:52:00,C5.2,0,C,C,2023-07-04
2023-07-04 22:04:00,2023-07-04 22:12:00,2023-07-04 22:19:00,C4.8,0,C,C,2023-07-04
2023-07-05 01:36:00,2023-07-05 01:46:00,2023-07-05 01:56:00,C2.5,0,C,C,2023-07-05
2023-07-05 02:20:00,2023-07-05 02:24:00,2023-07-05 02:28:00,C2.6,0,C,C,2023-07-05
2023-07-05 03:22:00,2023-07-05 03:28:00,2023-07-05 03:33:00,C3.9,0,C,C,2023-07-05
2023-07-05 04:04:00,2023-07-05 04:12:00,2023-07-05 04:20:00,C3.4,0,C,C,2023-07-05
2023-07-05 08:33:00,2023-07-05 08:43:00,2023-07-05 08:56:00,C2.7,0,C,C,2023-07-05
2023-07-05 10:33:00,2023-07-05 10:43:00,2023-07-05 10:49:00,C7.5,13354,C,C,2023-07-05
2023-07-06 02:40:00,2023-07-06 02:45:00,2023-07-06 02:58:00,C1.9,0,C,C,2023-07-06
2023-07-06 03:12:00,2023-07-06 03:25:00,2023-07-06 03:31:00,C2.3,0,C,C,2023-07-06
2023-07-06 04:36:00,2023-07-06 04:45:00,2023-07-06 04:53:00,C8.9,13360,C,C,2023-07-06
2023-07-06 08:15:00,2023-07-06 08:26:00,2023-07-06 08:33:00,C3.5,0,C,C,2023-07-06
2023-07-06 10:10:00,2023-07-06 10:17:00,2023-07-06 10:26:00,C3.3,0,C,C,2023-07-06
2023-07-06 10:32:00,2023-07-06 10:49:00,2023-07-06 11:07:00,M1.0,0,M,M,2023-07-06
2023-07-06 12:04:00,2023-07-06 12:11:00,2023-07-06 12:21:00,C2.6,0,C,C,2023-07-06
2023-07-07 05:41:00,2023-07-07 05:57:00,2023-07-07 06:14:00,C1.7,0,C,C,2023-07-07
2023-07-07 06:17:00,2023-07-07 06:29:00,2023-07-07 06:38:00,M4.0,0,M,M,2023-07-07
2023-07-07 07:25:00,2023-07-07 07:32:00,2023-07-07 07:39:00,C4.2,0,C,C,2023-07-07
2023-07-07 13:51:00,2023-07-07 13:58:00,2023-07-07 14:02:00,C2.3,0,C,C,2023-07-07
2023-07-07 18:16:00,2023-07-07 18:19:00,2023-07-07 18:23:00,C2.7,0,C,C,2023-07-07
2023-07-08 01:27:00,2023-07-08 01:44:00,2023-07-08 02:03:00,C4.2,0,C,C,2023-07-08
2023-07-08 11:12:00,2023-07-08 11:28:00,2023-07-08 11:45:00,C3.3,0,C,C,2023-07-08
2023-07-08 14:01:00,2023-07-08 14:07:00,2023-07-08 14:17:00,C1.7,0,C,C,2023-07-08
2023-07-08 18:47:00,2023-07-08 18:54:00,2023-07-08 18:59:00,C1.6,0,C,C,2023-07-08
2023-07-09 00:05:00,2023-07-09 00:09:00,2023-07-09 00:13:00,C5.7,0,C,C,2023-07-09
2023-07-09 05:40:00,2023-07-09 05:47:00,2023-07-09 05:55:00,C1.7,0,C,C,2023-07-09
2023-07-09 11:00:00,2023-07-09 11:21:00,2023-07-09 11:30:00,C3.8,0,C,C,2023-07-09
2023-07-09 13:45:00,2023-07-09 13:53:00,2023-07-09 14:10:00,C4.2,0,C,C,2023-07-09
2023-07-09 18:05:00,2023-07-09 18:12:00,2023-07-09 18:23:00,C3.7,0,C,C,2023-07-09
2023-07-10 00:25:00,2023-07-10 00:32:00,2023-07-10 00:35:00,C3.4,13363,C,C,2023-07-10
2023-07-10 00:35:00,2023-07-10 00:43:00,2023-07-10 00:51:00,C4.4,13366,C,C,2023-07-10
2023-07-10 01:49:00,2023-07-10 01:58:00,2023-07-10 02:02:00,C9.3,13361,C,C,2023-07-10
2023-07-10 03:29:00,2023-07-10 03:55:00,2023-07-10 04:12:00,M2.3,0,M,M,2023-07-10
2023-07-10 04:58:00,2023-07-10 05:16:00,2023-07-10 05:24:00,C4.0,0,C,C,2023-07-10
2023-07-10 05:24:00,2023-07-10 05:31:00,2023-07-10 05:42:00,C4.5,0,C,C,2023-07-10
2023-07-10 06:11:00,2023-07-10 06:19:00,2023-07-10 06:34:00,C4.1,0,C,C,2023-07-10
2023-07-10 09:07:00,2023-07-10 09:15:00,2023-07-10 09:24:00,C3.1,13367,C,C,2023-07-10
2023-07-10 09:46:00,2023-07-10 09:50:00,2023-07-10 09:56:00,C2.9,0,C,C,2023-07-10
2023-07-10 10:14:00,2023-07-10 10:18:00,2023-07-10 10:31:00,C3.0,0,C,C,2023-07-10
2023-07-10 14:48:00,2023-07-10 14:55:00,2023-07-10 15:03:00,C2.8,0,C,C,2023-07-10
2023-07-10 17:12:00,2023-07-10 17:22:00,2023-07-10 17:30:00,C2.8,0,C,C,2023-07-10
2023-07-10 19:17:00,2023-07-10 19:28:00,2023-07-10 19:36:00,C5.3,0,C,C,2023-07-10
2023-07-10 22:06:00,2023-07-10 22:18:00,2023-07-10 22:29:00,M1.4,0,M,M,2023-07-10
2023-07-11 01:45:00,2023-07-11 01:49:00,2023-07-11 01:55:00,C3.7,0,C,C,2023-07-11
2023-07-11 02:10:00,2023-07-11 02:14:00,2023-07-11 02:18:00,C8.0,0,C,C,2023-07-11
2023-07-11 03:57:00,2023-07-11 04:04:00,2023-07-11 04:14:00,C5.6,0,C,C,2023-07-11
2023-07-11 04:58:00,2023-07-11 05:07:00,2023-07-11 05:12:00,C6.7,0,C,C,2023-07-11
2023-07-11 09:19:00,2023-07-11 09:23:00,2023-07-11 09:27:00,C4.8,0,C,C,2023-07-11
2023-07-11 11:13:00,2023-07-11 11:23:00,2023-07-11 11:35:00,C4.5,0,C,C,2023-07-11
2023-07-11 12:50:00,2023-07-11 13:00:00,2023-07-11 13:08:00,C6.5,0,C,C,2023-07-11
2023-07-11 13:20:00,2023-07-11 13:34:00,2023-07-11 13:43:00,C7.6,0,C,C,2023-07-11
2023-07-11 14:19:00,2023-07-11 14:35:00,2023-07-11 14:45:00,M2.0,0,M,M,2023-07-11
